Organisation,Description,Category,Tech Stack,Tags,Idea List,IRC Channel,Org Page
Red Hen Lab,Research on Multimodal Communication,"
Science and Medicine
","['python', 'machinelearning', 'nlp', 'computer vision', 'big data science']","['multimodal communication', 'language', 'gesture', 'metadata', 'media']",https://www.redhenlab.org/summer-of-code/red-hen-lab-gsoc-2021-ideas,mailto:redhenlab@gmail.com,https://summerofcode.withgoogle.com/archive/2021/organizations/5946697670197248/
Rizin,Rizin reverse engineering framework and toolset,"
Security
","['c', 'c++', 'qt', ' python']","['reverse engineering', 'computer security', 'debugging']",https://rizin.re/gsoc/2021/#project-ideas,https://rizin.re/community/,https://summerofcode.withgoogle.com/archive/2021/organizations/5119563070439424/
RoboComp,An open-source framework to develop and manage robot components.,"
Other
","['python', 'c++17', 'qt5', 'opencv', 'pytorch']","['robotics', 'computer vision', 'multi-agent system', 'component-based development']",https://robocomp.github.io/web/gsoc/2021/ideas/,https://gitter.im/robocomp/robocomp/robocomp-gsoc,https://summerofcode.withgoogle.com/archive/2021/organizations/6285571999137792/
Rocket.Chat,The ultimate open source team chat and federated communications platform,"
Social / Communications
","[' nodejs', ' react', 'react native', 'kubernetes', 'docker']","['communication', 'community', ' collaboration', 'team', 'instant messaging']",https://docs.rocket.chat/contributors/gsoc/google-summer-of-code-2021#project-ideas,https://open.rocket.chat/channel/gsoc2021,https://summerofcode.withgoogle.com/archive/2021/organizations/6240940410273792/
RTEMS Project,RTEMS is a real-time operating system kernel used around the world and in space.,"
Operating Systems
","[' assembly', ' posix ', ' bsd unix', 'c/c++', 'python']","[' embedded systems', ' multicore', ' iot cps', 'kernel', 'real-time']",https://devel.rtems.org/wiki/Developer/OpenProjects,https://devel.rtems.org/wiki/Developer/discord,https://summerofcode.withgoogle.com/archive/2021/organizations/5979439984279552/
Ruby,Ruby is object-oriented programming language,"
Programming Languages and Development Tools
",['ruby on rails'],"[' web development', 'type system', 'performance optimization']",https://github.com/rubygsoc/rubygsoc/wiki/Ideas-List-%282021%29,https://github.com/rubygsoc/rubygsoc/wiki,https://summerofcode.withgoogle.com/archive/2021/organizations/5432182465626112/
SageMath,open-source mathematics software system,"
Science and Medicine
","[' python', 'cython']","[' education', 'mathematics', 'research']",https://wiki.sagemath.org/GSoC/2021,https://groups.google.com/group/sage-gsoc/,https://summerofcode.withgoogle.com/archive/2021/organizations/5180088957534208/
Samba,Opening windows to a wider world,"
Other
","['c', 'smb', 'cifs']","[' networking', 'enterprise']",https://wiki.samba.org/index.php/SoC/Ideas,https://www.samba.org/samba/irc.html,https://summerofcode.withgoogle.com/archive/2021/organizations/5673937584783360/
Scala Center,"For open source, for education","
Programming Languages and Development Tools
","['#scala', '#scala_lang', '#jvm', '#llvm', '#js']","['#compilers', '#programming-tools', '#functional-programming', '#programming-languages', '#education']",https://github.com/scalacenter/GoogleSummerOfCode2021,https://users.scala-lang.org/,https://summerofcode.withgoogle.com/archive/2021/organizations/5492555210293248/
SCoRe Lab,"SCoRe has conducted research covering various aspects of Security, Mobile & IOT.","
End User Applications
","['python', ' nodejs', ' android', ' golang']","['information security', ' mobile', ' cloud', ' web development', ' machine learning']",https://scorelab.org/gsoc/,https://gitter.im/scorelab/scorelab,https://summerofcode.withgoogle.com/archive/2021/organizations/5416561266917376/
ScummVM,ScummVM is an Adventure and Role-Playing game preservation project,"
End User Applications
","[' c++', 'sdl', 'opengl', 'lua', 'assembly']","['games', 'game engines', 'software preservation', 'software archeology']",https://wiki.scummvm.org/index.php?title=Summer_of_Code/GSoC_Ideas_2021,https://wiki.scummvm.org/index.php/Summer_of_Code/GSoC_Contact,https://summerofcode.withgoogle.com/archive/2021/organizations/5723178982178816/
Shaka Player,An open-source JavaScript library to play adaptive media.,"
Graphics / Video / Audio / Virtual Reality
","['javascript', ' python', 'ui/ux', 'video codecs', 'web development']","[' web', 'video', 'streaming']",https://storage.googleapis.com/wvtemp/shaka/Shaka%20Player%20GSoC%20Projects%20List.pdf,https://groups.google.com/g/shaka-player-users,https://summerofcode.withgoogle.com/archive/2021/organizations/4852309401534464/
Software Heritage,The Great Library of Source Code,"
Data and Databases
","[' python', 'postgresql', 'django', 'git', 'elasticsearch']","['digital preservation', 'source code management', 'floss', ' big data', 'big code']",https://wiki.softwareheritage.org/wiki/Google_Summer_of_Code_2021,https://www.softwareheritage.org/community/developers/,https://summerofcode.withgoogle.com/archive/2021/organizations/5396997154013184/
SPDX,SPDX develops and promotes open standards for communicating software information,"
Security
","['python', 'java', 'rdf', 'golang', 'json']","['compliance', 'security', 'licensing', 'standards']",https://wiki.spdx.org/view/GSOC/GSOC_ProjectIdeas,https://gitter.im/spdx-org/Lobby,https://summerofcode.withgoogle.com/archive/2021/organizations/4886205283434496/
STE||AR Group,Shaping a Scalable Future,"
Programming Languages and Development Tools
","['c++', 'python', 'boost']","['parallelism', 'concurrency', 'runtime systems', 'high-performance computing', 'machine learning']",https://github.com/STEllAR-GROUP/hpx/wiki/Google-Summer-of-Code-%28GSoC%29-2021,https://github.com/STEllAR-GROUP/hpx/blob/master/.github/SUPPORT.md,https://summerofcode.withgoogle.com/archive/2021/organizations/6522897060855808/
strace,linux syscall tracer,"
Operating Systems
","['linux', 'c', 'git', ' shell script', 'make']","['tracing', 'diagnostic', 'debugging']",https://strace.io/wiki/GoogleSummerOfCode2021,https://strace.io,https://summerofcode.withgoogle.com/archive/2021/organizations/6067595530207232/
Sugar Labs,"We build and maintain tools that learners use to explore, create, and reflect.","
End User Applications
","['python gtk', ' javascript', ' react', ' vue.js', ' typescript']","['software', ' education', ' open source', ' learning', ' collaboration']",https://github.com/sugarlabs/GSoC/blob/master/Ideas-2021.md,https://wiki.sugarlabs.org/go/Google_Code_In_2019#Getting_set_up_on_IRC,https://summerofcode.withgoogle.com/archive/2021/organizations/6572491585093632/
Swift,"Swift is a general-purpose, safe, and expressive programming language.","
Programming Languages and Development Tools
","['swift', 'c++', 'llvm']","['programming languages and development tools', 'package management', 'programming libraries', 'debugging', 'compilers']",https://swift.org/gsoc2021/,http://forums.swift.org,https://summerofcode.withgoogle.com/archive/2021/organizations/4908645044715520/
SymbiFlow,A completely FOSS toolchain for FPGAs.,"
Programming Languages and Development Tools
","['fpga', ' python', 'c/c++', 'verilog']","['programming languages', 'development tools', 'open hardware']",https://docs.google.com/document/d/1owUOIe1ySb2JB6qIiEGsL8N5L6ggP27jbhCJrPAbIvM/edit,https://webchat.freenode.net/?channels=symbiflow,https://summerofcode.withgoogle.com/archive/2021/organizations/4577761535983616/
SymPy,Symbolic mathematics in Python,"
Science and Medicine
",[' python'],"['mathematics', 'symbolic mathematics', 'physics']",https://github.com/sympy/sympy/wiki/GSoC-Ideas,https://gitter.im/sympy/sympy,https://summerofcode.withgoogle.com/archive/2021/organizations/5401117973807104/
Synfig,Open-source 2D animation software,"
Graphics / Video / Audio / Virtual Reality
","['c++11', 'gtk', 'gtkmm', ' python']","['vector graphics', 'animation', '2d animation']",https://synfig-docs-dev.readthedocs.io/en/latest/gsoc/2021/ideas.html,https://forums.synfig.org/c/development,https://summerofcode.withgoogle.com/archive/2021/organizations/6046097876713472/
syslog-ng,"syslog-ng is an enhanced log daemon, supporting a wide range of I/O methods","
Other
","['elasticsearch', 'kafka', 'sql', 'python', 'c']","['cloud', 'logging', 'high performance data processing', 'reliable log transfer', 'data processing pipeline']",https://github.com/syslog-ng/syslog-ng/wiki/GSoC2021-Idea-&amp;-Project-list,https://gitter.im/balabit/syslog-ng,https://summerofcode.withgoogle.com/archive/2021/organizations/6224442098712576/
Tarantool,In-memory computing platform,"
Data and Databases
","['c', 'lua', 'sql']","['high performance data processing', 'in-memory data grid', 'algorithms', 'distributed systems']",https://github.com/tarantool/tarantool/wiki/GSoC-2021,https://t.me/joinchat/IUUJgVz-9_q_8xsD,https://summerofcode.withgoogle.com/archive/2021/organizations/6336686404927488/
TARDIS SN,Exploring supernovae made easy,"
Science and Medicine
","['python', 'jupyter', 'numba', 'pandas', 'numpy']","['astrophysics', 'simulation', 'visualization', 'big data']",https://tardis-sn.github.io/gsoc/category/ideas-page.html,http://gitter.im/tardis-sn/gsoc,https://summerofcode.withgoogle.com/archive/2021/organizations/4742904236474368/
TensorFlow,TensorFlow is an open-source machine learning framework for everyone.,"
Programming Languages and Development Tools
","['python deep learning frameworks', ' javascript', 'c/c++']","['machine learning', 'deep learning', 'computer vision', 'natural language processing', 'cloud computing']",http://goo.gle/tf-gsoc-2021,https://github.com/tensorflow/community,https://summerofcode.withgoogle.com/archive/2021/organizations/6649841832165376/
The Apache Software Foundation,Providing open source software to the public free of charge,"
Programming Languages and Development Tools
","['java', ' c++', 'c', 'rust']","['cloud', ' libraries', ' big data']",https://s.apache.org/gsoc2021ideas,https://wiki.apache.org/general/IRC,https://summerofcode.withgoogle.com/archive/2021/organizations/5149287498907648/
The ENIGMA Team,A free development environment geared towards game development.,"
Programming Languages and Development Tools
","['c++', 'opengl', 'qt5', ' android']","['game development', 'programming', 'game design', 'compiler', 'graphics']",https://enigma-dev.org/tracker/gsoc.php,https://discord.gg/XTzB43C,https://summerofcode.withgoogle.com/archive/2021/organizations/5988826467532800/
The Honeynet Project,The Honeynet Project - R&D for Honeypot/Honeynet Technology and InfoSec Research,"
Security
","['django', 'c', 'python', 'docker', 'c++']","['honeypot', 'fuzzing', 'hypervisor introspection', 'network analysis', 'malware analysis']",https://www.honeynet.org/gsoc/gsoc-2021/google-summer-of-code-2021-project-ideas/,https://gsoc-slack.honeynet.org/,https://summerofcode.withgoogle.com/archive/2021/organizations/5942967122001920/
The Julia Language,A fresh approach to Technical Computing,"
Programming Languages and Development Tools
","['julia', 'julialang']","[' scientific computing', ' machine learning', ' numerical computing', 'technical computing', 'data science']",https://julialang.org/jsoc/projects/,https://julialang.org/community/#official_channels,https://summerofcode.withgoogle.com/archive/2021/organizations/5086646441082880/
The Libreswan Project,Encrypting the Internet with IKE and IPsec,"
Security
","['c', ' python', 'kvm', 'namespaces']","['vpn', 'encryption', 'ipsec', 'ikev2', 'security']",https://libreswan.org/wiki/GSoC,https://libreswan.org/wiki/GSoC,https://summerofcode.withgoogle.com/archive/2021/organizations/6271961616875520/
The Linux Foundation,A non-profit consortium dedicated to fostering the growth of Linux,"
Operating Systems
","['c', 'c++', 'cups', 'ipp', 'linux']","['automotive', 'printing', 'kernel', 'lsb', 'iio']",https://wiki.linuxfoundation.org/gsoc/google-summer-code-2021,https://wiki.linuxfoundation.org/gsoc/google-summer-code-2021#if_you_have_questions,https://summerofcode.withgoogle.com/archive/2021/organizations/5715751809318912/
The LLVM Compiler Infrastructure,LLVM Compiler Infrastructure,"
Programming Languages and Development Tools
","['llvm', 'c/c++', 'clang', 'mlir']","['compilers', 'debuggers', 'code analysis']",http://llvm.org/OpenProjects.html,http://llvm.org/docs/#irc,https://summerofcode.withgoogle.com/archive/2021/organizations/5738954464165888/
The NetBSD Foundation,Of course it runs NetBSD,"
Operating Systems
","[' c', ' bsd unix', 'make', ' shell script']","['kernel', 'userland', 'unix', 'packaging', 'bsd']",https://wiki.NetBSD.org/projects/gsoc/,https://wiki.NetBSD.org/community/,https://summerofcode.withgoogle.com/archive/2021/organizations/5674199175135232/
The ns-3 Network Simulator Project,ns-3 is a packet-level network simulator for research and education.,"
Science and Medicine
","['c++', 'python 3']","['network analysis', 'simulation', 'emulation']",https://www.nsnam.org/wiki/GSOC2021Projects,https://www.nsnam.org/develop/tools/chat/,https://summerofcode.withgoogle.com/archive/2021/organizations/6270070723969024/
The Palisadoes Foundation,Helping community-based organizations grow by using better software,"
Social / Communications
","['flutter', 'mongodb', 'node.js', 'graphql', 'javascript']","['mobile apps', ' web development', 'cloud computing', 'social impact', 'social good']",http://www.palisadoes.org/gsoc/ideas/,http://www.palisadoes.org/gsoc/,https://summerofcode.withgoogle.com/archive/2021/organizations/4835102856577024/
The R Project for Statistical Computing,R is a free software environment for statistical computing and graphics.,"
Programming Languages and Development Tools
","['r-project', 'c/c++', 'fortran', ' javascript']","[' data science', 'visualization', 'statistics', 'graphics', 'machine learning']",https://github.com/rstats-gsoc/gsoc2021/wiki/table-of-proposed-coding-projects,https://groups.google.com/g/gsoc-r,https://summerofcode.withgoogle.com/archive/2021/organizations/6564346347388928/
The Terasology Foundation,Voxel world game/engine with a large focus on extensibility and developer tools,"
End User Applications
","['java', 'opengl', 'gradle', 'lwjgl', 'kotlin']","['games', 'game engines', 'ai', 'voxel', 'graphics / video / audio / virtual reality']",https://trello.com/b/5QQGHuTt/gsoc-gsod-ideas,https://discord.gg/terasology,https://summerofcode.withgoogle.com/archive/2021/organizations/4867306789797888/
TianoCore,"A modern, feature-rich, cross-platform, open source implementation of UEFI","
Operating Systems
","['uefi', 'c', ' python', 'rust', 'golang']","['uefi', 'bootloader', 'edk2', 'firmware', 'open system firmware']",https://github.com/tianocore/tianocore.github.io/wiki/Tasks,https://edk2.groups.io/g/devel,https://summerofcode.withgoogle.com/archive/2021/organizations/6228850043781120/
VideoLAN,Open Source Multimedia for Everyone,"
End User Applications
","['c', 'c++', 'machine learning', 'video codecs', 'audio']","['video decode', 'audio', 'network programming', 'video', 'multimedia']",https://wiki.videolan.org/SoC_2021/,https://www.videolan.org/contact.html,https://summerofcode.withgoogle.com/archive/2021/organizations/6526086241845248/
vitrivr,The multimedia search engine,"
Data and Databases
","['java', 'kotlin', ' typescript', 'angular', 'tensorflow']","['multimedia retrieval', 'machine learning', 'computer vision', 'databases', ' web']",https://vitrivr.org/gsoc.html,http://vitrivr.slack.com,https://summerofcode.withgoogle.com/archive/2021/organizations/5714570659758080/
Wikimedia Foundation,Global movement whose mission is to bring free educational content to the world,"
Web
","['php', ' javascript', ' html', ' css', ' python']","['wikipedia', ' wikimedia', ' mediawiki', ' semantic web', ' i18n']",https://www.mediawiki.org/wiki/Google_Summer_of_Code/2021,https://wikimedia.zulipchat.com/#narrow/stream/274201-gsoc21-outreachy22,https://summerofcode.withgoogle.com/archive/2021/organizations/5270263742070784/
Xfce,Fast and lightweight Gtk3 desktop environment for Linux and BSD,"
End User Applications
","['gtk', ' c', 'python', 'vala', ' javascript']","['desktop environment', 'gui']",https://wiki.xfce.org/projects/gsoc/start,https://docs.xfce.org/contribute/dev/start,https://summerofcode.withgoogle.com/archive/2021/organizations/5706869816950784/
Xiph.Org Foundation,Open-source and royalty free multimedia,"
Graphics / Video / Audio / Virtual Reality
","['rust', 'c language', 'assembly', 'x86', 'arm']","['video encode', 'video decode', 'multimedia', 'video']",https://wiki.xiph.org/Summer_of_Code_2021,https://xiph.org/contact/,https://summerofcode.withgoogle.com/archive/2021/organizations/5197456597319680/
xrdesktop,XR for the Linux Desktop,"
Graphics / Video / Audio / Virtual Reality
","['glib', 'openxr', 'vulkan', 'c', 'wayland']","['graphics', '3dui', 'virtual reality', 'window management', 'real time']",https://gitlab.freedesktop.org/xrdesktop/xrdesktop/-/wikis/Google-Summer-of-Code-2021-Ideas,https://gitlab.freedesktop.org/xrdesktop/xrdesktop/-/wikis/Contact,https://summerofcode.withgoogle.com/archive/2021/organizations/5134539654955008/
XWiki,The Advanced Open Source Enterprise Wiki,"
Web
","[' java', ' javascript', 'html5', 'css3', 'velocity']","[' web development', 'wiki', ' platform', ' web applications', ' structured data']",https://gsoc.xwiki.org/,https://dev.xwiki.org/xwiki/bin/view/Community/Chat,https://summerofcode.withgoogle.com/archive/2021/organizations/5665151457427456/
Zulip,"Powerful, modern, open source team chat, complete with apps for every platform.","
Social / Communications
","['python', 'react native', 'django', 'typescript', 'electron']","['mobile', 'chat', 'great developer tooling', 'visual design', 'teaching quality codebase']",https://zulip.readthedocs.io/en/latest/contributing/gsoc-ideas.html,https://zulip.readthedocs.io/en/latest/contributing/chat-zulip-org.html,https://summerofcode.withgoogle.com/archive/2021/organizations/5441147069005824/
